collection_timestamp_utc,pollution_timestamp_utc,aqi_us,main_pollutant_us,temperature_celsius,humidity_percent,wind_speed_m_s,wind_direction_degrees,weather_icon_code,pm2_5,hour,day_of_week,month,is_weekend,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_24h,pm2_5_lag_1h,pm2_5_lag_24h,temp_lag_1h,temp_lag_3h,aqi_rolling_mean_3h,aqi_rolling_mean_6h,aqi_rolling_std_6h,pm2_5_rolling_mean_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,temp_rolling_mean_6h,temp_rolling_std_6h,humidity_rolling_mean_6h,wind_rolling_mean_6h,aqi_1h_ahead,aqi_2h_ahead,aqi_3h_ahead,aqi_4h_ahead,aqi_5h_ahead
2025-05-27 20:45:00,2025-05-27 20:00:00+00:00,79,p2,19,76,1.85,198,01n,18,20,1,5,0,15,106,178,48,187,72,21.0,32.0,70.0,76.67,20.578,16.33,17.67,4.502,23.67,4.457,81.5,2.69,3,78,59,70,114
2025-05-27 22:24:00,2025-05-27 22:00:00+00:00,90,p2,17,100,0.5,231,03n,20,22,1,5,0,29,26,38,102,187,1,19.0,24.0,83.67,74.17,17.058,19.0,17.0,3.578,22.67,5.241,84.17,2.24,128,142,11,66,192
2025-05-27 23:39:00,2025-05-27 23:00:00+00:00,110,p2,20,89,3.94,226,02n,25,23,1,5,0,94,86,63,167,53,169,17.0,21.0,93.0,83.0,19.88,21.0,19.0,4.195,22.17,5.345,83.67,2.41,63,69,120,140,117
2025-05-28 00:16:00,2025-05-28 00:00:00+00:00,110,p2,24,100,1.2,199,01n,25,0,2,5,0,199,129,5,9,154,44,20.0,19.0,103.33,86.67,22.801,23.33,19.83,4.875,20.83,2.787,83.67,2.04,9,105,147,128,77
2025-05-28 01:15:00,2025-05-28 01:00:00+00:00,50,p2,24,97,2.53,192,10n,12,1,2,5,0,118,168,59,50,154,60,24.0,17.0,90.0,86.83,22.471,20.67,19.83,4.875,20.83,2.787,86.67,2.28,180,80,59,24,103
2025-05-28 03:39:00,2025-05-28 03:00:00+00:00,106,p2,25,100,0.84,163,04n,24,3,2,5,0,42,193,44,86,124,31,24.0,20.0,88.67,90.83,23.549,20.33,20.67,5.125,21.5,3.271,93.67,1.81,46,44,84,79,188
2025-05-28 04:42:00,2025-05-28 04:00:00+00:00,99,p2,25,84,3.03,209,10n,22,4,2,5,0,62,151,11,135,162,143,25.0,24.0,85.0,94.17,22.947,19.33,21.33,4.967,22.5,3.271,95.0,2.01,174,51,12,146,21
2025-05-28 05:50:00,2025-05-28 05:00:00+00:00,85,p2,21,100,3.85,192,04n,19,5,2,5,0,99,109,5,25,19,138,25.0,24.0,96.67,93.33,23.218,21.67,21.17,5.037,23.17,2.137,95.0,2.56,29,74,98,115,98
2025-05-28 06:54:00,2025-05-28 06:00:00+00:00,73,p2,27,88,1.59,230,02d,17,6,2,5,0,46,73,81,144,46,154,21.0,25.0,85.67,87.17,22.816,19.33,19.83,4.875,24.33,1.966,94.83,2.17,123,1,17,103,148
2025-05-28 08:53:00,2025-05-28 08:00:00+00:00,96,p2,27,92,2.66,248,02d,22,8,2,5,0,7,80,170,81,22,55,27.0,25.0,84.67,84.83,20.624,19.33,19.33,4.367,24.83,2.229,93.5,2.42,182,160,105,57,27
2025-05-28 09:53:00,2025-05-28 09:00:00+00:00,76,p2,29,68,2.03,183,02d,17,9,2,5,0,177,59,197,152,41,120,27.0,21.0,81.67,89.17,13.258,18.67,20.17,2.927,25.67,2.733,88.67,2.33,177,61,102,87,50
2025-05-28 10:18:00,2025-05-28 10:00:00+00:00,47,p2,23,92,2.41,201,02d,11,10,2,5,0,186,34,164,7,172,10,29.0,27.0,73.0,79.33,18.938,16.67,18.0,4.099,25.33,2.944,87.33,2.6,64,116,199,190,109
2025-05-28 11:37:00,2025-05-28 11:00:00+00:00,81,p2,23,51,4.12,179,02d,18,11,2,5,0,74,19,126,80,167,190,23.0,27.0,68.0,76.33,16.464,15.33,17.33,3.615,25.0,3.098,81.83,2.78,65,10,14,14,73
2025-05-28 12:14:00,2025-05-28 12:00:00+00:00,105,p2,24,100,2.19,224,10d,24,12,2,5,0,63,58,167,188,144,22,23.0,29.0,77.67,79.67,20.176,17.67,18.17,4.535,25.5,2.51,81.83,2.5,83,155,16,192,70
2025-05-28 13:29:00,2025-05-28 13:00:00+00:00,83,p2,32,83,0.39,131,03d,19,13,2,5,0,174,106,129,7,152,141,24.0,23.0,89.67,81.33,19.927,20.33,18.5,4.506,26.33,3.67,81.0,2.3,168,54,25,177,3
2025-05-28 14:35:00,2025-05-28 14:00:00+00:00,134,p2,29,81,2.96,137,04d,30,14,2,5,0,152,172,183,27,169,195,32.0,23.0,107.33,87.67,29.337,24.33,19.83,6.494,26.67,3.83,79.17,2.35,65,184,165,84,128
2025-05-28 15:36:00,2025-05-28 15:00:00+00:00,64,p2,24,61,1.79,222,01d,15,15,2,5,0,52,152,68,56,145,66,29.0,24.0,93.67,85.67,30.67,21.33,19.5,6.716,25.83,3.764,78.0,2.31,159,122,8,64,152
2025-05-28 16:34:00,2025-05-28 16:00:00+00:00,56,p2,25,78,3.84,187,04d,13,16,2,5,0,125,163,15,63,199,85,24.0,32.0,84.67,87.17,28.548,19.33,19.83,6.242,26.17,3.545,75.67,2.55,102,153,142,163,71
2025-05-28 17:36:00,2025-05-28 17:00:00+00:00,100,p2,20,86,2.51,201,10d,22,17,2,5,0,15,171,134,10,54,91,25.0,29.0,73.33,90.33,28.78,16.67,20.5,6.221,25.67,4.227,81.5,2.28,169,142,183,68,86
2025-05-28 18:47:00,2025-05-28 18:00:00+00:00,72,p2,29,71,2.88,174,03d,16,18,2,5,0,148,161,26,133,65,148,20.0,24.0,76.0,84.83,28.569,17.0,19.17,6.178,26.5,4.324,76.67,2.4,52,170,32,101,162
2025-05-28 19:58:00,2025-05-28 19:00:00+00:00,104,p2,20,83,1.51,214,01n,23,19,2,5,0,39,28,30,114,47,177,29.0,25.0,92.0,88.33,29.568,20.33,19.83,6.369,24.5,4.037,76.67,2.58,32,183,178,85,137
2025-05-28 21:15:00,2025-05-28 21:00:00+00:00,66,p2,20,66,2.5,192,04n,15,21,2,5,0,138,22,180,158,83,179,20.0,20.0,80.67,77.0,20.07,18.0,17.33,4.131,23.0,3.688,74.17,2.51,130,96,86,47,19
2025-05-28 22:25:00,2025-05-28 22:00:00+00:00,87,p2,23,100,3.3,185,04n,20,22,2,5,0,157,68,197,56,56,159,20.0,29.0,85.67,80.83,19.271,19.33,18.17,4.07,22.83,3.656,80.67,2.76,35,30,66,122,198
2025-05-28 23:25:00,2025-05-28 23:00:00+00:00,91,p2,25,100,2.28,223,10n,20,23,2,5,0,161,161,78,94,140,25,23.0,20.0,81.33,86.67,15.095,18.33,19.33,3.204,22.83,3.656,84.33,2.5,164,57,47,160,165
2025-05-29 00:22:00,2025-05-29 00:00:00+00:00,96,p2,18,91,1.71,198,02n,22,0,3,5,0,160,34,123,83,18,18,25.0,20.0,91.33,86.0,14.464,20.67,19.33,3.204,22.5,4.037,85.17,2.36,17,162,174,130,130
2025-05-29 01:13:00,2025-05-29 01:00:00+00:00,112,p2,23,92,4.27,198,01n,25,1,3,5,0,75,54,179,145,31,14,18.0,23.0,99.67,92.67,15.87,22.33,20.83,3.43,21.5,2.588,88.67,2.6,132,6,114,42,94
2025-05-29 02:24:00,2025-05-29 02:00:00+00:00,73,p2,25,89,3.05,232,02n,17,2,3,5,0,90,165,156,41,130,123,23.0,25.0,93.67,87.5,16.477,21.33,19.83,3.545,22.33,2.805,89.67,2.85,182,166,43,100,165
2025-05-29 04:16:00,2025-05-29 04:00:00+00:00,112,p2,22,100,2.89,146,02n,25,4,3,5,0,178,95,117,48,82,146,25.0,18.0,99.0,95.17,15.118,22.33,21.5,3.146,22.67,2.582,95.33,2.92,85,168,86,151,5
2025-05-29 06:23:00,2025-05-29 06:00:00+00:00,30,p2,22,97,1.63,276,04d,7,6,3,5,0,32,69,140,140,97,103,22.0,23.0,71.67,85.67,30.924,16.33,19.33,6.772,22.5,2.588,94.83,2.64,154,139,73,120,113
2025-05-29 07:48:00,2025-05-29 07:00:00+00:00,82,p2,22,72,2.5,186,10d,19,7,3,5,0,103,115,108,13,25,11,22.0,25.0,74.67,84.17,30.831,17.0,19.17,6.765,22.0,2.28,90.17,2.68,117,188,158,95,84
2025-05-29 08:13:00,2025-05-29 08:00:00+00:00,79,p2,28,59,1.98,148,03d,18,8,3,5,0,84,93,70,186,170,132,22.0,22.0,63.67,81.33,30.303,14.67,18.5,6.626,23.67,2.422,84.83,2.72,155,133,96,174,18
2025-05-29 09:49:00,2025-05-29 09:00:00+00:00,62,p2,24,100,2.24,278,10d,14,9,3,5,0,164,162,97,186,60,49,28.0,22.0,74.33,73.0,26.863,17.0,16.67,5.955,23.83,2.401,86.17,2.38,52,94,124,15,61
2025-05-29 10:17:00,2025-05-29 10:00:00+00:00,79,p2,29,85,4.55,243,03d,18,10,3,5,0,140,74,9,63,10,129,24.0,22.0,73.33,74.0,26.974,16.67,16.83,5.981,24.5,3.209,85.5,2.63,176,114,127,78,164
2025-05-29 11:10:00,2025-05-29 11:00:00+00:00,63,p2,25,75,2.02,176,04d,14,11,3,5,0,187,159,155,139,154,1,29.0,28.0,68.0,65.83,19.57,15.33,15.0,4.472,25.0,2.966,81.33,2.49,74,109,88,99,81
2025-05-29 12:40:00,2025-05-29 12:00:00+00:00,102,p2,27,100,2.77,222,04d,23,12,3,5,0,143,109,188,157,200,167,25.0,24.0,81.33,77.83,14.662,18.33,17.67,3.386,25.83,2.639,81.83,2.68,169,29,97,15,134
2025-05-29 13:19:00,2025-05-29 13:00:00+00:00,77,p2,30,100,2.15,188,10d,18,13,3,5,0,116,107,4,21,184,82,27.0,29.0,80.67,77.0,14.519,18.33,17.5,3.332,27.17,2.317,86.5,2.62,109,100,7,66,165
2025-05-29 14:44:00,2025-05-29 14:00:00+00:00,117,p2,26,98,3.95,150,10d,26,14,3,5,0,32,55,31,190,200,16,30.0,25.0,98.67,83.33,21.951,22.33,18.83,4.834,26.83,2.317,93.0,2.95,91,143,42,43,148
2025-05-29 15:13:00,2025-05-29 15:00:00+00:00,48,p2,28,89,3.31,203,02d,11,15,3,5,0,82,16,73,71,90,70,26.0,27.0,80.67,81.0,25.179,18.33,18.33,5.538,27.5,1.871,91.17,3.12,133,178,95,158,111
2025-05-29 17:38:00,2025-05-29 17:00:00+00:00,88,p2,25,76,3.24,184,01d,20,17,3,5,0,57,44,147,152,52,100,28.0,30.0,84.33,82.5,25.304,19.0,18.67,5.574,26.83,1.941,89.67,2.91,172,168,168,157,67
2025-05-29 18:37:00,2025-05-29 18:00:00+00:00,71,p2,25,63,2.83,213,04d,16,18,3,5,0,7,130,139,34,52,173,25.0,26.0,69.0,83.83,24.26,15.67,19.0,5.292,26.83,1.941,87.67,3.04,89,158,74,80,7
2025-05-29 19:44:00,2025-05-29 19:00:00+00:00,83,p2,26,91,2.88,227,03n,19,19,3,5,0,2,135,137,21,90,193,25.0,28.0,80.67,80.67,22.598,18.33,18.33,4.926,26.67,1.966,86.17,3.06,29,152,187,161,159
2025-05-29 20:16:00,2025-05-29 20:00:00+00:00,86,p2,24,74,1.41,206,04n,19,20,3,5,0,40,44,19,19,166,156,26.0,25.0,80.0,82.17,22.605,18.0,18.5,4.93,25.67,1.366,81.83,2.94,179,173,88,124,111
2025-05-29 21:46:00,2025-05-29 21:00:00+00:00,129,p2,22,72,3.15,208,01n,29,21,3,5,0,160,110,8,164,172,55,24.0,25.0,99.33,84.17,26.498,22.33,19.0,5.899,25.0,2.0,77.5,2.8,108,133,99,5,71
2025-05-29 22:13:00,2025-05-29 22:00:00+00:00,97,p2,19,100,2.33,126,01n,22,22,3,5,0,181,22,169,81,64,112,22.0,26.0,104.0,92.33,19.836,23.33,20.83,4.446,23.5,2.588,79.33,2.64,189,30,27,192,100
2025-05-29 23:27:00,2025-05-29 23:00:00+00:00,118,p2,20,100,2.88,264,03n,26,23,3,5,0,94,29,114,184,17,122,19.0,24.0,114.67,97.33,22.169,25.67,21.83,4.875,22.67,2.805,83.33,2.58,179,35,118,5,14
2025-05-30 00:50:00,2025-05-30 00:00:00+00:00,93,p2,30,78,1.55,201,03n,21,0,4,5,0,0,196,97,94,166,173,20.0,22.0,102.67,101.0,18.45,23.0,22.67,4.033,23.5,4.087,85.83,2.37,72,197,72,157,101
2025-05-30 01:46:00,2025-05-30 01:00:00+00:00,100,p2,19,100,0.44,165,02n,22,1,4,5,0,105,111,35,53,20,5,30.0,19.0,103.67,103.83,16.315,23.0,23.17,3.656,22.33,4.227,87.33,1.96,104,63,161,76,42
2025-05-30 02:21:00,2025-05-30 02:00:00+00:00,64,p2,23,100,2.97,189,03n,15,2,4,5,0,118,46,189,58,172,3,19.0,20.0,85.67,100.17,22.445,19.33,22.5,4.764,22.17,4.167,91.67,2.22,130,50,159,147,36
2025-05-30 03:53:00,2025-05-30 03:00:00+00:00,108,p2,23,96,1.17,151,04n,24,3,4,5,0,76,165,199,183,85,75,23.0,30.0,90.67,96.67,18.305,20.33,21.67,3.724,22.33,4.179,95.67,1.89,75,91,171,55,154
2025-05-30 05:42:00,2025-05-30 05:00:00+00:00,67,p2,19,97,2.7,149,04n,15,5,4,5,0,115,143,42,16,6,53,23.0,19.0,79.67,91.67,21.933,18.0,20.5,4.593,22.33,4.179,95.17,1.95,102,55,139,11,181
2025-05-30 06:18:00,2025-05-30 06:00:00+00:00,61,p2,27,94,1.67,125,03d,14,6,4,5,0,128,142,88,34,68,119,19.0,23.0,78.67,82.17,20.547,17.67,18.5,4.324,23.5,4.37,94.17,1.75,14,196,145,133,137
2025-05-30 07:42:00,2025-05-30 07:00:00+00:00,125,p2,31,81,2.7,124,04d,28,7,4,5,0,47,99,16,13,198,197,27.0,23.0,84.33,87.5,27.046,19.0,19.67,5.82,23.67,4.676,94.67,1.94,166,159,119,64,135
2025-05-30 08:41:00,2025-05-30 08:00:00+00:00,95,p2,27,76,2.53,191,01d,21,8,4,5,0,32,24,48,122,37,179,31.0,19.0,93.67,86.67,26.658,21.0,19.5,5.753,25.0,4.195,90.67,2.29,74,143,28,135,161
2025-05-30 09:20:00,2025-05-30 09:00:00+00:00,77,p2,27,90,1.35,275,02d,18,9,4,5,0,67,36,54,166,173,194,27.0,27.0,99.0,88.83,24.919,22.33,20.0,5.404,25.67,4.131,89.0,2.02,102,6,1,144,38
2025-05-30 10:42:00,2025-05-30 10:00:00+00:00,102,p2,22,100,3.67,179,03d,23,10,4,5,0,32,175,19,108,191,168,27.0,31.0,91.33,87.83,24.103,20.67,19.83,5.269,25.5,4.278,89.67,2.44,39,187,81,49,59
2025-05-30 11:29:00,2025-05-30 11:00:00+00:00,103,p2,25,100,2.0,223,02d,23,11,4,5,0,83,129,159,123,135,99,22.0,27.0,94.0,93.83,22.293,21.33,21.17,4.792,26.5,2.95,90.17,2.32,183,109,117,116,177
2025-05-30 12:36:00,2025-05-30 12:00:00+00:00,56,p2,22,84,4.03,168,10d,13,12,4,5,0,81,161,161,118,57,21,25.0,27.0,87.0,93.0,23.808,19.67,21.0,5.099,25.67,3.445,88.5,2.71,42,121,4,44,150
2025-05-30 14:24:00,2025-05-30 14:00:00+00:00,62,p2,25,42,2.39,146,03d,14,14,4,5,0,14,127,144,12,110,109,22.0,22.0,73.67,82.5,20.54,16.67,18.67,4.412,24.67,2.251,82.0,2.66,1,55,1,37,157
2025-05-30 15:56:00,2025-05-30 15:00:00+00:00,84,p2,29,100,1.9,183,01d,19,15,4,5,0,11,169,13,85,4,159,25.0,25.0,67.33,80.67,19.674,15.33,18.33,4.274,25.0,2.757,86.0,2.56,155,4,26,128,16
2025-05-30 16:50:00,2025-05-30 16:00:00+00:00,125,p2,30,73,2.44,235,10d,28,16,4,5,0,125,111,98,190,10,191,29.0,22.0,90.33,88.67,26.47,20.33,20.0,5.797,25.5,3.391,83.17,2.74,40,174,58,190,29
2025-05-30 17:31:00,2025-05-30 17:00:00+00:00,92,p2,22,69,2.86,241,04d,21,17,4,5,0,191,114,65,152,183,35,30.0,25.0,100.33,87.0,25.768,22.67,19.67,5.645,25.5,3.391,78.0,2.6,64,173,39,11,182
2025-05-30 18:27:00,2025-05-30 18:00:00+00:00,102,p2,28,66,3.08,155,02d,23,18,4,5,0,199,188,23,130,44,39,22.0,29.0,106.33,86.83,25.647,24.0,19.67,5.645,26.0,3.521,72.33,2.78,39,137,19,182,2
2025-05-30 19:14:00,2025-05-30 19:00:00+00:00,46,p2,26,100,2.32,243,03n,11,19,4,5,0,87,73,5,99,181,136,28.0,30.0,80.0,85.17,28.245,18.33,19.33,6.154,26.67,2.944,75.0,2.5,199,163,41,8,173
2025-05-30 20:47:00,2025-05-30 20:00:00+00:00,85,p2,20,89,0.3,221,01n,19,20,4,5,0,78,20,55,0,0,101,26.0,22.0,77.67,89.0,25.938,17.67,20.17,5.601,25.83,4.021,82.83,2.15,110,130,143,88,87
2025-05-30 21:43:00,2025-05-30 21:00:00+00:00,46,p2,23,63,2.73,201,02n,11,21,4,5,0,16,64,6,26,43,40,20.0,28.0,59.0,82.67,31.456,13.67,18.83,6.765,24.83,3.817,76.67,2.29,26,195,45,106,9
2025-05-30 22:38:00,2025-05-30 22:00:00+00:00,114,p2,17,88,1.17,245,04n,25,22,4,5,0,96,61,173,79,41,13,23.0,26.0,81.67,80.83,28.694,18.33,18.33,6.022,22.67,3.983,79.17,2.08,42,72,39,126,152
2025-05-30 23:59:00,2025-05-30 23:00:00+00:00,81,p2,15,85,2.36,129,02n,18,23,4,5,0,64,159,127,41,137,179,17.0,20.0,80.33,79.0,28.185,18.0,17.83,5.879,21.5,5.089,81.83,1.99,52,52,95,63,2
2025-05-31 00:11:00,2025-05-31 00:00:00+00:00,88,p2,17,85,2.7,200,04n,20,0,5,5,1,20,109,111,200,19,87,15.0,23.0,94.33,76.67,26.425,21.0,17.33,5.465,19.67,4.179,85.0,1.93,72,74,158,70,67
2025-05-31 01:11:00,2025-05-31 01:00:00+00:00,117,p2,17,83,1.49,285,03n,26,1,5,5,1,115,172,90,192,96,30,17.0,17.0,95.33,88.5,25.836,21.33,19.83,5.419,18.17,2.858,82.17,1.79,198,31,123,200,108
2025-05-31 03:00:00,2025-05-31 02:00:00+00:00,82,p2,25,74,0.84,199,03n,19,2,5,5,1,8,3,41,97,5,87,17.0,15.0,95.67,88.0,25.946,21.67,19.83,5.419,19.0,4.0,79.67,1.88,18,81,136,28,102
2025-05-31 03:55:00,2025-05-31 03:00:00+00:00,108,p2,19,100,2.6,187,02n,24,3,5,5,1,27,119,168,110,2,64,25.0,17.0,102.33,98.33,16.501,23.0,22.0,3.406,18.33,3.502,85.83,1.86,182,173,123,5,173
2025-05-31 04:55:00,2025-05-31 04:00:00+00:00,58,p2,22,100,2.11,185,02n,13,4,5,5,1,45,61,35,128,150,129,19.0,17.0,82.67,89.0,21.071,18.67,20.0,4.604,19.17,3.71,87.83,2.02,26,121,73,124,134
2025-05-31 05:54:00,2025-05-31 05:00:00+00:00,78,p2,19,100,1.88,216,01n,18,5,5,5,1,135,66,101,146,200,129,22.0,25.0,81.33,88.5,21.333,18.33,20.0,4.604,19.83,3.125,90.33,1.94,55,27,40,122,106
2025-05-31 07:00:00,2025-05-31 06:00:00+00:00,98,p2,27,100,1.21,245,03d,22,6,5,5,1,117,73,35,30,94,22,19.0,19.0,78.0,90.17,21.674,17.67,20.33,4.676,21.5,3.886,92.83,1.69,62,49,193,75,165
2025-05-31 07:46:00,2025-05-31 07:00:00+00:00,77,p2,24,89,4.48,223,04d,18,7,5,5,1,13,113,42,62,195,182,27.0,22.0,84.33,83.5,17.524,19.33,19.0,3.795,22.67,3.266,93.83,2.19,127,48,189,80,5
2025-05-31 09:00:00,2025-05-31 08:00:00+00:00,61,p2,23,100,2.68,158,03d,14,8,5,5,1,68,128,104,188,146,18,24.0,19.0,78.67,80.0,19.829,18.0,18.17,4.309,22.33,3.077,98.17,2.49,112,55,97,17,98
2025-05-31 09:46:00,2025-05-31 09:00:00+00:00,88,p2,25,80,2.26,201,01d,20,9,5,5,1,129,192,83,181,127,114,23.0,27.0,75.33,76.67,15.358,17.33,17.5,3.45,23.33,2.733,94.83,2.44,20,22,128,107,89
2025-05-31 10:45:00,2025-05-31 10:00:00+00:00,47,p2,22,68,2.18,172,03d,11,10,5,5,1,152,108,119,103,149,24,25.0,24.0,65.33,74.83,18.389,15.0,17.17,4.021,23.33,2.733,89.5,2.45,105,91,57,70,73
2025-05-31 11:14:00,2025-05-31 11:00:00+00:00,86,p2,27,93,3.2,228,10d,19,11,5,5,1,9,107,72,76,34,19,22.0,23.0,73.67,76.17,18.946,16.67,17.33,4.082,24.67,2.066,88.33,2.67,81,55,89,150,79
2025-05-31 12:54:00,2025-05-31 12:00:00+00:00,97,p2,26,100,2.77,234,04d,22,12,5,5,1,125,113,157,10,118,109,27.0,25.0,76.67,76.0,18.719,17.33,17.33,4.082,24.5,1.871,88.33,2.93,31,138,64,84,62
2025-05-31 13:41:00,2025-05-31 13:00:00+00:00,82,p2,30,100,1.06,196,01d,19,13,5,5,1,161,155,30,197,82,45,26.0,22.0,88.33,76.83,18.883,20.0,17.5,4.135,25.5,2.881,90.17,2.36,112,123,119,15,90
2025-05-31 14:30:00,2025-05-31 14:00:00+00:00,117,p2,27,81,3.64,265,01d,26,14,5,5,1,24,161,55,47,165,187,30.0,27.0,98.67,86.17,22.903,22.33,19.5,4.93,26.17,2.639,87.0,2.52,3,59,124,198,56
2025-05-31 15:40:00,2025-05-31 15:00:00+00:00,123,p2,25,83,3.72,191,01d,27,15,5,5,1,52,74,54,24,116,154,27.0,26.0,107.33,92.0,27.466,24.0,20.67,5.82,26.17,2.639,87.5,2.76,160,97,139,86,134
2025-05-31 17:42:00,2025-05-31 17:00:00+00:00,53,p2,30,82,2.57,218,01d,12,17,5,5,1,192,134,24,198,145,198,25.0,30.0,97.67,93.0,25.542,21.67,20.83,5.492,27.5,2.074,89.83,2.83,15,60,68,103,149
2025-05-31 18:51:00,2025-05-31 18:00:00+00:00,88,p2,24,84,1.67,198,10d,20,18,5,5,1,110,103,28,136,129,25,30.0,27.0,88.0,93.33,25.445,19.67,21.0,5.441,27.0,2.53,88.33,2.57,111,90,139,56,147
2025-05-31 19:59:00,2025-05-31 19:00:00+00:00,81,p2,24,73,1.69,196,10n,18,19,5,5,1,101,145,134,57,134,127,24.0,25.0,74.0,90.67,25.82,16.67,20.33,5.538,26.67,2.805,83.83,2.39,5,84,110,65,23
2025-05-31 20:43:00,2025-05-31 20:00:00+00:00,34,p2,27,79,4.89,193,02n,8,20,5,5,1,185,132,51,156,68,106,24.0,30.0,67.67,82.67,34.886,15.33,18.5,7.53,26.17,2.317,80.33,3.03,83,117,50,10,59
2025-05-31 21:29:00,2025-05-31 21:00:00+00:00,37,p2,26,58,2.68,193,02n,9,21,5,5,1,55,178,162,177,169,64,27.0,24.0,50.67,69.33,34.425,11.67,15.67,7.339,26.0,2.28,76.5,2.87,106,87,128,135,142
2025-05-31 22:40:00,2025-05-31 22:00:00+00:00,57,p2,26,100,3.11,248,03n,13,22,5,5,1,142,191,82,28,71,142,26.0,24.0,42.67,58.33,22.232,10.0,13.33,4.803,26.17,2.229,79.33,2.77,42,86,155,32,16
2025-05-31 23:40:00,2025-05-31 23:00:00+00:00,60,p2,22,72,1.12,240,03n,14,23,5,5,1,160,58,118,70,100,26,26.0,27.0,51.33,59.5,22.079,12.0,13.67,4.761,24.83,1.835,77.67,2.53,129,152,42,160,10
2025-06-01 00:36:00,2025-06-01 00:00:00+00:00,101,p2,21,81,0.3,191,01n,23,0,6,6,1,132,164,118,163,58,32,22.0,26.0,72.67,61.67,25.766,16.67,14.17,5.636,24.33,2.422,77.17,2.3,128,40,27,95,61
2025-06-01 01:36:00,2025-06-01 01:00:00+00:00,56,p2,23,100,3.39,260,01n,13,1,6,6,1,181,19,144,92,89,59,21.0,26.0,72.33,57.5,23.973,16.67,13.33,5.317,24.17,2.483,81.67,2.58,165,199,170,2,141
2025-06-01 02:41:00,2025-06-01 02:00:00+00:00,92,p2,18,100,1.5,247,10n,21,2,6,6,1,126,149,58,12,98,196,23.0,22.0,83.0,67.17,24.293,19.0,15.5,5.357,22.67,3.077,85.17,2.02,140,189,168,73,77
2025-06-01 03:26:00,2025-06-01 03:00:00+00:00,105,p2,21,92,2.17,193,01n,24,3,6,6,1,156,23,45,151,75,44,18.0,21.0,84.33,78.5,23.244,19.33,18.0,5.215,21.83,2.639,90.83,1.93,84,153,59,11,15
2025-06-01 04:37:00,2025-06-01 04:00:00+00:00,116,p2,17,99,0.86,267,10n,26,4,6,6,1,200,17,91,164,167,26,21.0,23.0,104.33,88.33,24.76,23.67,20.17,5.419,20.33,2.338,90.67,1.56,142,76,27,80,42
2025-06-01 05:29:00,2025-06-01 05:00:00+00:00,55,p2,18,100,2.06,196,10n,13,5,6,6,1,112,69,35,60,50,137,17.0,18.0,92.0,87.5,25.96,21.0,20.0,5.657,19.67,2.338,95.33,1.71,47,43,197,191,25
2025-06-01 06:41:00,2025-06-01 06:00:00+00:00,36,p2,24,100,2.62,221,03d,9,6,6,6,1,77,82,63,6,10,179,18.0,21.0,69.0,76.67,32.048,16.0,17.67,6.919,20.17,2.927,98.5,2.1,47,172,164,67,105
2025-06-01 07:38:00,2025-06-01 07:00:00+00:00,97,p2,26,99,0.3,204,02d,22,7,6,6,1,6,137,172,99,123,195,24.0,17.0,62.67,83.5,31.118,14.67,19.17,6.676,20.67,3.67,98.33,1.58,12,64,117,182,113
2025-06-01 08:38:00,2025-06-01 08:00:00+00:00,70,p2,29,54,3.5,234,03d,16,8,6,6,1,34,55,169,59,200,62,26.0,18.0,67.67,79.83,31.212,15.67,18.33,6.713,22.5,4.68,90.67,1.92,10,19,36,169,61
2025-06-01 09:21:00,2025-06-01 09:00:00+00:00,66,p2,21,79,3.29,175,10d,15,9,6,6,1,196,77,131,74,34,57,29.0,24.0,77.67,73.33,28.898,17.67,16.83,6.178,22.5,4.68,88.5,2.1,188,160,4,154,58
2025-06-01 10:42:00,2025-06-01 10:00:00+00:00,97,p2,30,100,2.55,198,01d,22,10,6,6,1,115,93,1,39,177,91,21.0,26.0,77.67,70.17,23.895,17.67,16.17,5.115,24.67,4.633,88.67,2.39,67,18,100,48,71
2025-06-01 11:48:00,2025-06-01 11:00:00+00:00,98,p2,27,71,2.77,253,04d,22,11,6,6,1,184,63,104,173,149,144,30.0,29.0,87.0,77.33,24.865,19.67,17.67,5.317,26.17,3.312,83.83,2.51,125,101,146,23,124
2025-06-01 13:11:00,2025-06-01 13:00:00+00:00,83,p2,24,99,2.54,198,04d,19,13,6,6,1,194,91,60,120,33,99,27.0,21.0,92.67,85.17,14.47,21.0,19.33,3.204,26.17,3.312,83.67,2.49,190,34,157,80,55
2025-06-01 14:17:00,2025-06-01 14:00:00+00:00,62,p2,31,96,0.4,187,10d,14,14,6,6,1,98,81,56,178,156,107,24.0,30.0,81.0,79.33,15.744,18.33,18.0,3.521,27.0,3.847,83.17,2.51,99,24,57,23,166
2025-06-01 15:50:00,2025-06-01 15:00:00+00:00,106,p2,17,85,3.13,175,04d,24,15,6,6,1,120,152,155,107,30,141,31.0,27.0,83.67,85.33,18.151,19.0,19.33,4.082,25.0,5.404,88.33,2.45,38,88,170,51,111
2025-06-01 16:30:00,2025-06-01 16:00:00+00:00,77,p2,29,97,2.1,159,03d,18,16,6,6,1,18,124,16,131,20,186,17.0,24.0,81.67,87.17,16.266,18.67,19.83,3.601,26.33,5.203,91.33,2.25,110,11,26,42,113
